name	x	y	z
A1	0.0	0.0	0.13514873486536644
A2	1.1099497208229367e-18	-0.018126854560771757	0.1334033172928945
A3	2.272911222700206e-18	-0.03711945720648101	0.12759669594334827
A4	3.2528655468714843e-18	-0.05312332582972096	0.1189073042580954
A5	-0.02670150293558915	-0.0629047988618576	0.10614128005897118
A6	-0.04832175482569956	-0.04832175482569956	0.10614128005897118
A7	-0.05633781634869934	-0.05633781634869934	0.09188944319179401
A8	-0.05213075661977738	-0.07175183091194454	0.07419369007216997
A9	-0.054991269988567106	-0.0756889897960128	0.05664531174372482
A10	-0.05580558299282924	-0.07680979549268378	0.03683328267862884
A11	-0.05440843366382217	-0.07488678441604	0.01877838470269926
A12	-0.050607863369507185	-0.06965574817546506	0.0
A13	-0.02660612829122418	-0.0818852430298734	0.0
A14	-0.02860420633874134	-0.08803469494270824	0.01877838470269926
A15	-0.029338731209276728	-0.0902953300444008	0.03683328267862884
A16	-0.02891062152793292	-0.0889777439260236	0.05664531174372482
A17	-0.02740676065332745	-0.08434933607004838	0.07419369007216997
A18	-0.031130996257185285	-0.07334003118294036	0.09188944319179401
A19	4.18445162392412e-18	-0.06833728103217186	0.10614128005897118
A20	4.878607326223917e-18	-0.07967370395481528	0.09188944319179401
A21	5.4307048350179906e-18	-0.08869014051723417	0.07419369007216997
A22	5.728697896884014e-18	-0.09355673653615976	0.05664531174372482
A23	5.813528692679268e-18	-0.0949421285668141	0.03683328267862884
A24	5.667981109865128e-18	-0.09256515615459734	0.01877838470269926
A25	5.272057919574584e-18	-0.08609923976848176	0.0
A26	0.02660612829122418	-0.0818852430298734	0.0
A27	0.02860420633874134	-0.08803469494270824	0.01877838470269926
A28	0.029338731209276728	-0.0902953300444008	0.03683328267862884
A29	0.02891062152793292	-0.0889777439260236	0.05664531174372482
A30	0.02740676065332745	-0.08434933607004838	0.07419369007216997
A31	0.031130996257185285	-0.07334003118294036	0.09188944319179401
A32	0.02670150293558915	-0.0629047988618576	0.10614128005897118
B1	0.0172396631499565	-0.005601506113841494	0.1334033172928945
B2	0.026247419904666582	-0.026247419904666582	0.12759669594334827
B3	0.04832175482569956	-0.04832175482569956	0.10614128005897118
B4	0.05633781634869934	-0.05633781634869934	0.09188944319179401
B5	0.05213075661977738	-0.07175183091194454	0.07419369007216997
B6	0.054991269988567106	-0.0756889897960128	0.05664531174372482
B7	0.05580558299282924	-0.07680979549268378	0.03683328267862884
B8	0.05440843366382217	-0.07488678441604	0.01877838470269926
B9	0.050607863369507185	-0.06965574817546506	0.0
B10	0.07488678441604	-0.05440843366382216	0.01877838470269926
B11	0.07680979549268378	-0.055805582992829235	0.03683328267862884
B12	0.0756889897960128	-0.0549912699885671	0.05664531174372482
B13	0.07175183091194454	-0.052130756619777376	0.07419369007216997
B14	0.0902953300444008	-0.029338731209276717	0.03683328267862884
B15	0.0889777439260236	-0.028910621527932907	0.05664531174372482
B16	0.08434933607004838	-0.027406760653327443	0.07419369007216997
B17	0.07387217194043873	-0.029846294823341224	0.09188944319179401
B18	0.06336122363802292	-0.02559959605076772	0.10614128005897118
